DTXSID,GUID
DTXSID40876084,5db914eb-b6d8-43a5-828d-ba177f301ca3
DTXSID40878043,b3f0522f-e46c-4ba3-8788-b2ce90bbb07f
DTXSID40881097,73198250-d71a-48e3-9ecf-51f5ab32b766
DTXSID40881390,9e34bd9b-39f0-48da-9bcd-f979ed30655e
DTXSID40883233,f4098aef-1d50-4ccf-bec0-9878f0344058
DTXSID40883233,f9d0a163-def1-474a-9380-1f2544f06c4e
DTXSID40883233,96ab64d2-3512-4906-a4ed-017b208a888e
DTXSID40883394,ac791bae-9cfc-408b-9ce4-355961d944f6
DTXSID40885333,b4fb6afa-b560-46ef-82ff-b01756c16359
DTXSID40885333,2c8de1d5-eafa-4b45-863f-2d8ccf80ac17
DTXSID40891333,5880b516-9b9f-46b8-b271-789606499c09
DTXSID40891338,64fbfae6-74ca-473b-b14a-58b3eefd1aa0
DTXSID40891434,b61f8d90-35f6-40e9-adaa-37f7791bcee8
DTXSID40891439,18161478-b9fe-4c7c-9946-e351e19c6835
DTXSID40891439,4642cddb-4fbe-4aae-bbf7-0946d6ada066
DTXSID40891454,d741222f-12b2-49e0-be6c-8951068ca194
DTXSID40891454,76579644-e66b-43a0-b8e4-c448e108e5d9
DTXSID40891454,31eb113c-b490-4da8-af3e-614041c9edfe
DTXSID40891459,ea4bf4c7-3501-4ab6-b46b-deda13779d45
DTXSID40891459,d87d3afc-a370-4e8a-821a-c45bd5e32aef
DTXSID40891494,3a771420-ee95-455b-8a9a-55983ee9ca9a
DTXSID40891510,6d9b582d-d90a-4a60-9f14-f1c8afbd507f
DTXSID40891510,057ff1be-e77b-4bcf-8741-79713063197a
DTXSID40891550,5d87a7c1-5593-45d0-8847-22316fab7a98
DTXSID40891550,6b325d48-06c4-4109-89a6-e611613f718d
DTXSID40891555,e994f3e6-8fc4-4dd3-894f-7d5af313c0b0
DTXSID40891555,83f18b76-9d74-4ceb-b5f1-1fc81a6157a9
DTXSID40891555,3a37beb3-30d0-4ed6-9b28-fcc2c5550816
DTXSID40891555,112a2174-9d27-4596-b945-2195d03ce606
DTXSID40891570,3d115920-dfe6-4c51-b1a2-61d82da2f193
DTXSID40891575,f0bfad81-07e5-4133-ab6b-10ac51dec246
DTXSID40891590,f2861dbe-5061-400b-bc1f-14aca6bb529a
DTXSID40891595,1e94eb4b-c74f-43ca-94c6-67bb211e55c3
DTXSID40891611,99605cd1-cab2-4a0a-877e-2817ddd1b251
DTXSID40891616,38d34dd6-c90f-4f1a-a147-3a02cad928d4
DTXSID40891631,714c5bea-2471-46bd-96e4-1a290588accd
DTXSID40891651,240c499b-a9c6-43e2-bc11-379776bfaa9b
DTXSID40891656,a25fc673-ef5e-49f3-b00f-ecf4d53a1c3a
DTXSID40891671,b990c977-f423-4c2c-8fd2-f1c1746e80c4
DTXSID40891676,16cfe688-e36d-4329-836a-b7d894108cad
DTXSID40891792,11168820-a76d-4b32-a121-78c70ce131dc
DTXSID40891797,e7f63ec0-1bf4-431b-9bd6-57abecb8739d
DTXSID40891818,6f3742ac-e1fa-406a-a2d7-438e4b055f49
DTXSID40891833,66b9b21b-9429-4726-a557-338d6175f16a
DTXSID40891858,a3b4e529-02a0-47fc-a04e-e43c11f63e9b
DTXSID40892325,6a45a145-fcc6-4950-9a04-7c3d1d494ca5
DTXSID40893993,09650fe0-d5df-4c49-9942-69b4dd60375a
DTXSID40893998,3c0a94de-4e24-4cf7-8e33-dcabbe684e2b
DTXSID40894001,9fa54b2b-4baf-452c-a107-e332a64de767
DTXSID40894006,5e4baa2a-aeee-4052-8ea8-577789cf414b
DTXSID40894026,a11b26b0-0823-4adf-bf75-12c56e05724d
DTXSID40894046,662a7671-276d-405c-bc30-634aac606a5d
DTXSID40896601,20e7b30f-114d-4ad3-b90e-efa8df93e0d5
DTXSID40897153,84d7b1e2-a0c5-4329-9ea2-d7d43a1e1faa
DTXSID40897219,1ee1723b-4a96-46a4-a752-41027acf6bcc
DTXSID40905702,08f2bc96-d0a7-46b0-9c3e-5d9b0640151e
DTXSID40920490,d5b6731c-3566-42f5-9a84-189b9d1ea9cc
DTXSID40920490,4e762047-882a-4546-aa40-8c8256451859
DTXSID40928835,9c684df1-0a51-4e87-86ba-68553cad275a
DTXSID40937482,3949ae4b-87ea-46aa-9710-56e21584ab4d
DTXSID40942157,5a5915c2-8d87-47e8-ac91-b72f6c14b828
DTXSID40943068,f86844ec-d163-4813-9b0f-0d7c662cd6c6
DTXSID40943821,d24e3104-1dd2-4234-a131-24bd01275a63
DTXSID40948098,0339d23b-763b-49ea-b9be-64e1b08d0f95
DTXSID40963862,f7f3032b-0bf1-4038-9773-7931a6e49e29
DTXSID40964470,45baf444-bb7e-41bf-9b2f-fda39f013834
DTXSID40967027,d4977d0e-b275-4749-b62e-7ba8b7f74664
DTXSID40978153,d0d65fdd-176b-4101-8fe5-143bbae8d99f
DTXSID40990158,7085dbbc-7355-4453-9da1-7e1ad99e10e7
DTXSID501009361,bdc5a588-d0ab-4ea4-815f-47ca204e6817
DTXSID501017811,5836d762-40d6-4ebe-a75c-b80cb7c3aa1b
DTXSID50142848,38305e4b-c3d4-440a-926a-ea432c337cee
DTXSID50142848,1a5bfffe-0a09-4c26-bc17-71ce4c6aee62
DTXSID50149933,53fad41f-b84b-459d-b090-9f10461c460a
DTXSID50150625,41f3ca1d-02af-47f5-8ef2-de43231e58b0
DTXSID50156940,edfda291-2fdb-4c0d-be4a-565e3e581dd5
DTXSID50157250,f74e21a1-62e5-4726-86b9-370b732f3e8b
DTXSID50167950,51497435-a9c9-424e-bd72-3837705bacc2
DTXSID50169676,3096610e-f6e6-4494-bd36-45fc7996cdd7
DTXSID50171911,1f3994bc-a013-455e-bcd2-aad82997e899
DTXSID50171996,f634dbae-9e7b-47ad-97d8-c97d731b8cf9
DTXSID50171996,cabf5c57-c579-4b58-9df5-c5b35d7ee6e3
DTXSID50171996,2fa0823a-5d1a-44c3-ab35-da2c04465ea7
DTXSID50175272,c9d0a7f4-0042-4fc6-ab87-71dffccae6b8
DTXSID50175671,32d2f228-8b66-49c3-87d7-563bb809c164
DTXSID50176365,2d8b5b41-590e-43da-986f-1721078548d7
DTXSID50176365,9dab2017-670d-4b4f-9ab1-1c748ea4a186
DTXSID50176769,650f1375-60fc-41e2-bcd6-35ccb9c4abb6
DTXSID50180462,d5165c12-1af7-496e-80f9-e07f96721bd0
DTXSID50181318,24101196-ae6f-4a15-8f71-9d9a67d061c9
DTXSID50183615,d430486a-349e-414b-82fa-f63731920482
DTXSID50184485,5e00ea6d-ca24-4e4d-9667-2017555a4085
DTXSID50186101,8ff27c27-3458-4ce8-bf58-85309cb2915c
DTXSID50186848,84c9ffd0-d2cc-462e-97fb-7373af22cc7a
DTXSID50187153,905c053b-25fd-4cbe-bce7-1b48fba52e59
DTXSID50187153,b7bd77ce-af3a-4f3c-b86f-591a6cf81cbf
DTXSID50187512,2aa50f4e-c6f0-4933-95d1-805142cb6d1d
DTXSID50188569,56b69aea-ad2f-4073-bdeb-9011bbd09a1c
DTXSID50189475,001b10c4-0ec1-48c9-a059-0a44159119bd
DTXSID50190061,36e11fc9-5642-40e6-8fc2-df16dad107d7
DTXSID50193976,6a594b07-eda6-4806-ba19-607d3bfb255e
DTXSID50196785,a51e940c-d74a-4e60-a432-e35d461e3ae9
DTXSID50196785,a1728b6f-facf-40be-9cc3-f06ab457cb7b
DTXSID50197373,71471ed8-8632-4e5b-bea5-214ff1f8e4d4
DTXSID50197459,ba0e272b-83f5-4af8-8d27-71da9d9656fd
DTXSID50198305,7432e559-6fd3-4faa-88ff-df979f916215
DTXSID50200230,381e976c-24fd-435e-b118-26f666c3400c
DTXSID50200230,97c2ab1d-eb91-4a1a-a4e5-a7e79526d2fc
DTXSID50200230,0fa07a3f-2e29-4065-afa2-31e959acdd98
DTXSID50200412,5453ef5c-4749-47ad-a02d-808cc27efe7e
DTXSID5020077,919108b0-63df-4ae1-ba9b-59284bf34dfe
DTXSID5020108,79801aaa-e93b-4418-b170-b1ed1b040be3
DTXSID5020108,f3f05323-3bd5-48a2-873c-36ba5d393bf9
DTXSID5020108,24536074-b13d-4531-862d-7f7a45dae1f3
DTXSID5020154,63abc639-1483-4831-b13d-e798bb5cac48
DTXSID5020154,d3a9fcd6-e4f9-4a2a-bd31-df968684f88a
DTXSID5020154,c90853fd-fc9e-4692-ba62-6aee542d19c0
DTXSID5020154,fe8b7972-2c11-426c-8cd4-cf06adfdc3e4
DTXSID5020231,5c7cbc62-01a4-47a1-a526-4961ab4414ae
DTXSID5020233,eba08424-65a5-4c1f-bb2e-cfc5a53011a2
DTXSID5020239,267aeae2-ccc0-4e2d-8097-c094933d7d62
DTXSID5020364,ef78cdcd-3d12-428d-9fce-aae665a20e0a
DTXSID50203948,a5bb2389-5dde-4c6a-aeb5-964415d51b49
DTXSID50203948,41c14dc0-95f9-4782-bcb4-3dc942923754
DTXSID50203948,c5fee487-68ab-4281-968d-2bc2dac7c336
DTXSID5020449,90feb07a-a0e3-4935-b515-59fdb68b6049
DTXSID5020449,40b5b1e0-4f4a-495c-b5e9-8768a3a38fa5
DTXSID5020572,7a3e128f-3604-4f2c-a1e0-967891bcb727
DTXSID5020578,dc371dfb-2210-428b-a30f-00b19bef38fa
DTXSID50205967,1565fe5d-1455-41da-a5d0-1c19b80150f9
DTXSID5020601,803fd85a-fcad-455e-bba2-cf1686863e50
DTXSID5020607,28b671b8-8eca-445c-990f-6bbc2b7513d8
DTXSID5020607,53e6db96-c245-4788-9272-898f60fbba8f
DTXSID5020659,d50d0fb3-a436-437f-bce1-b3c3ece7e249
DTXSID5020659,4d6b234f-dfa7-46ed-b2d1-f81ba636425c
DTXSID5020730,6fddc66b-5ee4-4153-94ba-cbb01fb63e69
DTXSID5020732,4c43745b-8063-4ef2-a534-28bbb20ed719
DTXSID5020732,33251c76-d8ef-45c9-a7a2-d2d0ca3c4050
DTXSID5020738,e5645fbd-c832-4efb-8cc6-6bfdeebe644c
DTXSID5020738,566ff3ec-679b-49e8-80c3-2da9bc49b58e
DTXSID5020738,baa63bea-d536-4d0e-b58d-588bf6506f8b
DTXSID5020784,986079bb-0344-4247-b13e-f6d24161fe87
DTXSID5020784,cb830bae-3db9-437c-9939-269dff12d62a
DTXSID50208175,b2835498-be80-493e-b0f1-bb1d8e10fed6
DTXSID5020819,a49e36c5-728c-4205-bd4b-89bcbedda067
DTXSID5020865,0409a997-8408-46d9-a8dc-d8840b0e52d5
DTXSID5020867,78e1c5e6-648b-4a36-b515-2cbaec4ff6ab
DTXSID5020867,09cef0ea-d6ca-4f41-adf1-fe3fefd9373e
DTXSID50209980,56071c76-8136-45b4-be62-7fd8ea8db075
DTXSID50209980,ca9c48fc-5398-4758-9854-3999db726c5c
DTXSID50209980,f45850e8-095e-4e87-8893-885b2cbb8564
DTXSID50210697,ac769bc0-e061-4d88-b441-2a928eb76bca
DTXSID5021122,a3455904-0830-47b4-9b5e-ea1f8eace752
DTXSID5021122,b378e45d-102b-4f16-80b0-dc2a36f4fc52
DTXSID5021124,1e31fb8b-5f65-43e4-924d-e0111e1a439c
DTXSID5021170,9e9ba22d-6c9c-4e6f-8418-1131700c85e8
DTXSID5021209,c1230913-a83a-4027-81d1-f888c5410174
DTXSID5021209,ec1ca538-d956-4c07-aa9b-e4ddf0b0bed8
DTXSID5021209,f4a61316-c851-41df-bd1e-162d278f58a0
DTXSID5021251,2732acd6-2f34-4ad2-a688-f05e7e6f332d
DTXSID5021251,be76feab-3fe3-4ef9-9234-21832eefb25b
DTXSID5021251,f16f1487-f7f2-4e5c-8e07-55e354565b12
DTXSID5021255,73fa9613-5fb9-4518-8c12-6005d422666a
DTXSID5021255,856df911-01ec-4dba-a5e6-d0b5b590d830
DTXSID5021255,9e67de70-4d5d-447a-8400-31e4ad91c6ba
DTXSID5021255,9df497f1-6b5a-474d-b436-7eaa03ea038f
DTXSID50212792,f8c743fb-67c0-454f-8e90-746c27258a9c
DTXSID50212792,33755744-a22a-45f9-ab5a-8e04b76a548c
DTXSID50212813,3df8eeef-e44a-41f6-9251-ad083fcb34fa
DTXSID5021332,37ac7d7d-3f5c-4c2d-9e74-ae046c9ff1ec
DTXSID5021336,8cec313e-6fb3-4afa-ad9e-d7ae0acb56bb
DTXSID5021336,7900f113-e108-46bb-8210-074a2f81acd8
DTXSID5021336,0b489eb1-ef93-44f7-a8be-ec6fab8802d4
DTXSID5021386,fc56b9dc-b432-4f57-bae7-47f795f0307c
DTXSID5021388,d427a7e3-d7c9-4bca-8feb-23f7d3d9bd05
DTXSID5021411,e60d2ada-d2c8-4fad-a980-e670c0773fe0
DTXSID5021411,4505f4f6-0a8c-46c7-8921-5f4f9edb95f2
DTXSID5021411,4825a5c2-f99d-4c77-a7a8-4e192304deae
DTXSID5021419,b3e4bd3a-94fe-41a0-ae2e-45a4ae4404d7
DTXSID5021419,a86058f3-0a44-4046-8f30-f2e1c4440f17
DTXSID50214751,bdce29ef-6746-40eb-8b27-9c29a274c0d7
DTXSID5021590,03a7590a-b25c-49a3-adbc-59fe47c2e637
DTXSID5021594,b6a712d0-dcde-43b7-a495-4fe3b1dbbb32
DTXSID5021596,d67e55fd-642b-4a42-aef9-c00b8a64c1b9
DTXSID5021596,ca1e5dac-1701-4bcc-be9e-5d82bcbbf1f9
DTXSID5021598,98d61ed4-3f78-4e36-b5f5-cf3e3ae75934
DTXSID5021758,b0a35f75-2ced-402f-8114-a577d00fb068
DTXSID50218158,e963544a-63b7-4101-8bf8-e26a4fae667b
DTXSID5021839,66aae204-32fc-4ab1-812d-87cec7a9cc25
DTXSID5021910,395d4e8b-9f80-4627-a3c8-8c7ad35666e5
DTXSID50220099,2ac98394-09d9-4f3b-aafe-babba6f33d64
DTXSID50220099,8aaafcb8-98b8-4c2d-b999-c75c21819e78
DTXSID50220251,1efaab54-81ed-4659-b087-8e290b31389b
DTXSID50220251,a4007b48-5c53-4539-920c-450cd3901a57
DTXSID5022140,0ebbe39e-7904-44d6-bd92-71964c43bc46
DTXSID5022279,5ca5042e-10c2-4392-a9db-a34c532221e2
DTXSID5022308,4028539c-fe00-44e7-aae4-9aaa2ea6d7bf
DTXSID5022308,98ba0f0e-120d-4126-9da5-3b38d1aa6c5e
DTXSID5022308,b6b8d8c9-20c4-43f8-a469-da88f8508b92
DTXSID5022308,a30c344f-d7fb-4b2c-be22-43372844a59e
DTXSID5022308,df39ccaa-580c-49fc-bb69-e69041300879
DTXSID5022308,e82a4d22-746b-456a-840c-8da35bc4c858
DTXSID50223308,2ee2c023-cce6-4a76-820c-5a674cb4d9a4
DTXSID50223742,fe08e8f3-d121-456e-a082-a917e1a21c48
DTXSID5022437,054f0566-bb1a-48e2-90b9-1e51681e5658
DTXSID5022437,cae1367a-579e-4b08-9db1-3edffa29559d
DTXSID5022487,b75db71e-a453-4fe9-b48f-653e7b1bcb6b
DTXSID5022489,cf001514-1faf-49ed-b6a6-668e9543cfd8
DTXSID5022489,5291b049-6a2c-4004-8465-a6d5e086f2af
DTXSID5022560,499e9ebb-93fd-411f-b674-bb4c633609a2
DTXSID5022560,aaa0f9b8-f981-4b85-987d-d9c6790a674a
DTXSID5022641,9d1a45ce-abdc-4286-9d33-37cbfd61c6fc
DTXSID5022641,315e8080-7425-44e9-b891-aef5ebe0572c
DTXSID5022643,9542bc57-3bf4-44bc-a78f-c81fe3cc4a04
DTXSID5022647,d1f4d64d-7b23-4692-a0e3-ea858a011217
DTXSID5022649,78c5a976-1786-42e8-806b-8fd6af157ed9
DTXSID5022691,0d148001-3440-4f39-a66f-6fa04289e5b6
DTXSID5022697,06de025e-03e9-42fa-8696-db0e0a30a255
DTXSID5022697,66e6b95e-b8da-40d6-8311-8237fc2f5a79
DTXSID5022699,2b675ae0-c5d2-4579-991f-3240cb4ced8b
DTXSID5022699,984a2ba3-6e83-4e1c-baea-f473182c571c
DTXSID5022724,e2ab5667-5761-4c94-9824-2c016fb6061f
DTXSID5022726,1a34e471-f038-4e07-9d55-932c7f41f949
DTXSID5022770,b1e89782-e23d-4e90-af9f-fc1ca0435943
DTXSID50227846,91bcf542-a0fa-4f1a-84ac-8e9740ea5cc8
DTXSID50227886,571aa4f6-40a2-4015-8a40-a3799a1ab357
DTXSID5022855,f850cbec-a7f5-494c-807e-a2cb970ea1aa
DTXSID5022855,d925c7f9-bc11-4018-9960-cb17b6455b67
DTXSID5022855,1cb66f67-46e7-45ad-9bce-35d8cbe88a3f
DTXSID5022857,b86adf6c-14c3-4bb5-9852-3bc0dac98b86
DTXSID5022857,a8bb3cd3-e160-41c9-be0c-2b9a901355e7
DTXSID5022857,42ad26e9-6d98-4cc1-91f6-7ad0c2c65613
DTXSID5022932,f1e80db5-3173-4582-887e-73092c992175
DTXSID5022934,eb8f2056-72d3-4c5d-8a31-b24384dd6da6
DTXSID5022934,2cd395eb-c290-4413-9cb2-c15cf5232a0c
DTXSID5022936,0c377a52-6fed-4601-8d41-c1455a1a0983
DTXSID5022936,f7d3664b-c53b-4776-ac58-d6d23fa8122d
DTXSID5022980,358a4939-58db-460f-a9f1-23022160af29
DTXSID5022980,2061f228-1ad0-4fee-8f5b-7dd928c04ddb
DTXSID5022982,141ba7b1-27a9-4779-9450-826ff23d934c
DTXSID5022982,29a20bc4-ef59-4502-88a6-966ccb6053bd
DTXSID5022982,1a4a17e1-7718-4b11-ad13-0744b253a635
DTXSID5022984,cb8dcebf-b3be-4f34-9dfa-9c55e73243e6
DTXSID5022986,93339293-7a04-40d5-9997-e4bf209fd447
DTXSID5022986,1bdcac93-ac8d-4df5-8eeb-c74086c2ae06
DTXSID5022988,9b21db09-8119-4ab1-822a-dcfbbd328d13
DTXSID5023031,00d2870b-4b5c-41ed-b2bb-ccfc34ff496a
DTXSID5023037,6da638b2-0aee-4c8c-9c4c-1c117fe93272
DTXSID5023037,9e0394e7-6f34-4e62-8012-35204db98f3e
DTXSID5023037,9a924849-2156-4d5e-8361-50061981f0d4
DTXSID5023081,e0dcf37b-8c01-4495-bb55-64dba42e9007
DTXSID5023085,444ef491-b3e1-4a11-b3de-1a9e87f3aa2b
DTXSID5023085,6b82e781-a14d-4071-919f-f558aba1a4b5
DTXSID5023114,228a7cc4-29a6-4c74-80d7-a39d3bb13095
DTXSID5023116,798246e6-66f4-4cdb-8ee9-bb102e1fee2b
DTXSID5023168,4b511edb-7b76-4615-b6b1-465dbf2b6442
DTXSID5023243,96b4a573-a938-4a56-b671-9865bbcfb3c4
DTXSID5023243,e0091eab-3208-41c3-804b-5ecc0d6a3b56
DTXSID5023243,f36ff7ce-5057-4997-9916-e08e3b51a890
DTXSID5023243,63694ce2-0959-4997-8e18-adf19e1a824f
DTXSID5023243,e1289e96-ebe3-487b-a8cb-aa9e22d72fab
DTXSID5023243,9d2fbab2-83b0-41ae-93ef-ae0a9604a5e1
DTXSID5023293,fd642ae2-6434-4207-b415-14cc77fd7fd1
DTXSID5023295,fe3da524-1873-482b-bbb2-fcac8f1df6fc
DTXSID5023299,f149e41e-edfa-4d17-bb9f-69820803174d
DTXSID5023320,0a3db26e-992d-4d24-854f-7963b6e1da18
DTXSID5023320,06274afb-6071-411e-bb25-59fb54d6aa2d
DTXSID5023324,13169396-7edd-45ba-a901-cb3a82132bfe
DTXSID5023372,9505de76-3ae0-4936-8170-b9484f130b23
DTXSID5023372,a2b4d215-c3c5-407d-be29-2238fbfbe602
DTXSID5023372,0305ba49-8a8c-450c-8290-f61f1616b10d
DTXSID5023378,4a685a00-8a41-47e0-8797-817842ac906f
DTXSID5023405,509dbfdf-944e-43df-8a12-d0df3988ba0f
DTXSID5023407,0bded216-0863-4195-a960-a9f6b395bc69
DTXSID5023453,6c045b1b-3474-4c75-92c2-674a70b281be
DTXSID5023532,2f7be454-3af5-4271-b02e-935a9436ff97
DTXSID5023580,145d73e5-9d7c-4677-8d2a-3482b083d572
DTXSID5023588,babd4745-497e-4f1a-bd2b-f042209818d1
DTXSID5023611,08268550-d171-4798-91a0-375a2d0b4f43
DTXSID5023613,e1c0cba0-46c9-4999-8187-bdc0aa20ccea
DTXSID5023615,af3da6af-af5b-4308-82a1-213415f66e23
DTXSID5023617,d836ba33-8467-46ce-a4db-ac94486cf4d6
DTXSID5023617,26fd5a53-b622-4417-b38c-c55518cde78e
DTXSID5023661,9953ed59-f7dd-49a6-a499-320502cf1dd3
DTXSID5023661,8b67e0d3-05d7-4967-ad96-35ef1426a5dc
DTXSID5023665,4d9f0dfa-10e2-4071-bb99-fbc3325659ab
DTXSID5023669,86494985-7b7c-42e3-acbb-98aed2d657be
DTXSID5023669,688181a8-13d1-4a49-ad46-9bf4d5cf2dc4
DTXSID5023742,a4e0ee5b-1638-425c-8d66-65d8edf2a720
DTXSID5023744,24b27e83-01cb-49c2-935f-581e3648431f
DTXSID50238250,32faabac-1c1b-409e-9c79-3cde0f4564fe
DTXSID5024057,eff10c1d-0e27-4b0f-8455-1cbec09e0615
DTXSID5024059,a627e31d-71f5-4f2e-984d-c5184c596a49
DTXSID50241466,0111aca2-9949-47f1-a83d-53d5bce4588e
DTXSID5024211,2d716023-97ec-4a40-b6ad-98ba10fb5581
DTXSID5024211,de6ff3f1-1ce7-4bc0-834c-3f471171c294
DTXSID5024261,1a4e08cf-7ee1-40e5-9f99-5992d34e976f
DTXSID5024263,413eab41-63b6-4b1d-a3f7-bd7a7ffd5e75
DTXSID5024344,98e16bc0-3385-49c7-84ad-e7b7119b0fb4
DTXSID5024344,fa9f941a-41a0-44be-9b0d-ff111a6c3c25
DTXSID5024394,c9d9db15-7efa-4e99-8204-5f8c3a72a669
DTXSID5024475,0ec37460-527f-4bc2-9577-7894468bc959
DTXSID5024475,85b303d3-756b-4c0d-8ff0-c8ac3d1cd68c
DTXSID5024506,30782287-d58b-4c20-b07f-037e359efb02
DTXSID5024683,4f4f2f74-a7d3-44c3-959b-a0b79ec80afb
DTXSID5024845,beebb4ea-eab9-421b-8b36-b545cca1a034
DTXSID5024845,387cdf02-9e3b-4f04-9418-864590de6fba
DTXSID5024845,39b24ebb-6ca8-42e0-846f-ae5b7acbf932
DTXSID5025021,13c49a5c-892c-4c7c-92c1-138bd7bec639
DTXSID5025231,49e19b4d-61c6-48ce-8d5d-97908a2a1b8e
DTXSID5025231,fbdc2233-05ad-48a9-a7d3-7bcc63f6ed2d
DTXSID5025231,62e1b434-b367-4f54-9bd6-1b32865fd3ce
DTXSID5025231,d2671669-e407-43b7-a0b8-37edb3a291dc
DTXSID5025310,a97d229a-eab9-4eba-93f2-8ab5616cd40e
DTXSID5025491,51eec456-2ca1-440a-a2d9-ae837c091f35
DTXSID5025491,5503513e-88c2-4eab-8a96-892771942669
DTXSID5025659,6a256d90-d9e2-44c5-bb57-619f73705a40
DTXSID5025780,9e7b6294-93bb-4a28-97c0-67c465556e8e
DTXSID5025780,15dde31a-b9e4-4e0e-bfab-916954101fe9
DTXSID5025780,932e3571-30c5-4670-af9d-66584b9d4528
DTXSID5025863,03f9c3a3-5fb1-40dd-b4fe-f75045709961
DTXSID5025998,29162246-5fc8-49cd-9269-fc4d5dbcc6f4
DTXSID5026259,c4fa9dd1-9160-4261-ae10-7e22fa7199d6
DTXSID50274017,8aa97d3f-bd63-47b3-9595-7c157d3e3711
DTXSID50274032,fc145cfe-469a-4289-ac91-c01e734c5192
DTXSID50274037,20c34a55-f4ad-4208-a9a6-4a4ddeb4e630
DTXSID50274037,3d948007-c5dc-425a-9d82-15ce28eb40d5
DTXSID50274037,7593afba-1a17-4460-bb72-951a05613af9
DTXSID50274037,ed384c44-80a2-46f2-b426-61c2e61d24bf
DTXSID50274037,39fa33cd-035e-4eb9-be41-ca28a0c7bb90
DTXSID50274239,b461cc8f-6e16-45f3-8b44-44b547006868
DTXSID50274279,e27ac8e9-d1c3-41bc-86be-643217ee0eb0
DTXSID5027770,4202faf9-dceb-4f56-a31c-a36b059ebb2e
DTXSID5028039,7d7a0bfa-598c-4a5c-99b2-b59530519f6a
DTXSID50290595,47caf779-b7c9-4da8-91db-32f8fda834ea
DTXSID5029182,b57a5c03-cb85-4da6-9b01-98ffde21c855
DTXSID5030030,964a870c-7c87-4b74-9d87-8f9f9cdf5a86
DTXSID5030955,4e2e2c6e-08e7-4744-a7f3-c30f26e5e2da
DTXSID5031133,3b8bb80d-572d-42ff-aaaa-5a3e31dbd1d5
DTXSID5032315,4c730ef5-6d4f-4a99-a1f6-383c7fca5734
DTXSID5032315,deb5b9e5-d838-43ce-b444-8cb3be767191
DTXSID5032365,73914b53-8c95-440f-a2a2-904c7a0b3e46
DTXSID5032442,289e78f0-790a-4b6c-8162-e6aea5800fe0
DTXSID5032442,c2b46ef4-0459-4d0e-9ede-780b6b1190ef
DTXSID5032442,2f3342b5-d3c4-41d0-8bab-6887b3975da9
DTXSID5032442,d8680e4d-ab72-4535-a9b3-efea67b61c3a
DTXSID5032442,732a05fe-3d1f-4719-8844-7e643e62c557
DTXSID5032498,a01d1ab7-f00a-4cc4-a996-5ee7f69123bf
DTXSID5032498,1d638731-48cb-4f4c-aa99-e8641ee1ecba
DTXSID5032498,92f94c4d-7726-451d-8626-d37d6121df84
DTXSID5032523,03fd60b3-afbd-47df-8612-154953a08862
DTXSID5032523,1b03812d-e0e7-4e67-ab68-400f5699f506
DTXSID5032523,dc2fd37f-f5bd-4a62-9f55-f27a2b003687
DTXSID5032573,113c1836-77f4-431b-bde9-d47dd89331ac
DTXSID5032600,dfa46fa3-aa5d-478c-a0a8-db8456220722
DTXSID50327976,c00276d8-b6b3-457b-826d-3948b4653341
DTXSID50327976,25de5341-4544-469e-812c-2611de415380
DTXSID5033179,2f809c68-765d-45d0-90bf-e8d4bca8b8d9
DTXSID50332020,22d80170-1e6c-4d83-a2f6-2516dc88b09c
DTXSID50332989,61621fdc-e512-4633-828a-85e0ce8d3874
DTXSID5033836,860e7019-579d-41fb-b3d0-c8bfe2fb8f04
DTXSID50342629,5f89d54d-3bcd-4aec-93ca-8c05acb5959f
DTXSID5034355,71abea96-e2f4-435c-9a35-187c79da10b9
DTXSID5034357,ecb3d561-bdf0-4015-b305-ee95afb120f4
DTXSID50344087,659812bf-4a18-4afe-adf4-a7486e7703ae
DTXSID5034723,425aaf83-4eaa-4a65-942f-4290d7bda791
DTXSID5034723,44baf427-1e49-4c9e-a9cf-0d4236771ea6
DTXSID5035080,fb793a37-6b63-4a7b-946f-f6f4532e95d6
DTXSID50350941,7d3c279b-5bce-428b-989b-b03086c47b06
DTXSID50353396,3a9f74ef-f468-4cdf-8988-89dc34fe120b
DTXSID5037490,c743aedb-b9a3-47d2-88dc-9079c6305724
DTXSID5037494,cd43cfeb-8938-4b90-9341-45328252f723
DTXSID5037494,6e935faf-9502-41d5-967a-d0895acecdbf
DTXSID5037494,d2bddb3b-649e-4503-bc73-7aead273dcbe
DTXSID5037494,e5a60ddb-679b-4e42-87fa-a6d908162d65
DTXSID5037498,7c2951b4-f177-4181-9d4f-be486769d877
DTXSID5037498,3ab2107c-9d02-444c-b5e5-f25ddefa3514
DTXSID5037498,00c99f27-6e4d-442f-b306-f416b09b8163
DTXSID5037523,52d40816-c617-462f-9000-71b1b2864c8f
DTXSID50375816,c980a520-eff1-4463-9ed1-abd0d30e75f6
DTXSID5040384,40709bd4-1790-46b7-845c-21e7988d0e4a
DTXSID5040388,c20166e3-ca68-4a98-b48e-f9a86aeb5a32
DTXSID5040463,9b8086da-6379-4035-b8e4-5086ca819c6f
DTXSID5040465,74e56c68-2ca5-40cb-ab78-a4ee385127f1
DTXSID5040548,fb8fae5d-91ab-431a-a8c5-b79ec9f48eaa
DTXSID5040548,51735cf7-a3d2-488e-9e35-89b2eb14c394
DTXSID5040548,6e672952-c910-4581-99bc-ecf496cbeeb3
